Tem;Mr;Sd;Cp;n;IP;LOI;MBI;C_Mpa;T_Mpa;Duw;C_S
40;120.6745863;37.13237581;14.15931373;0.292114794;0;4;10;3.42851362;5.20308148;1.64828745;0.125
40;126.1654949;36.883566;14.15931373;0.292114794;0;4;10;3.42851362;5.20308148;1.64828745;0.125
40;124.1566144;37.00299471;14.16911765;0.292114794;0;4;10;3.42851362;5.20308148;1.64828745;0.125
40;126.5851916;37.1423282;14.15539216;0.292114794;0;4;10;3.42851362;5.20308148;1.64828745;0.125
40;128.029926;49.83162843;14.15686275;0.292114794;0;4;10;3.42851362;5.20308148;1.64828745;0.125
40;140.9635209;49.71219972;14.15882353;0.292114794;0;4;10;3.42851362;5.20308148;1.64828745;0.125
40;137.9958678;49.2245325;14.15245098;0.292114794;0;4;10;3.42851362;5.20308148;1.64828745;0.125
40;133.5354375;49.63258058;14.15980392;0.292114794;0;4;10;3.42851362;5.20308148;1.64828745;0.125
40;138.1906201;49.4832947;14.15147059;0.292114794;0;4;10;3.42851362;5.20308148;1.64828745;0.125
40;135.964198;62.40149995;14.14705882;0.292114794;0;4;10;3.42851362;5.20308148;1.64828745;0.125
40;164.0387761;62.7299289;14.13529412;0.292114794;0;4;10;3.42851362;5.20308148;1.64828745;0.125
40;163.1525848;62.61050019;14.13921569;0.292114794;0;4;10;3.42851362;5.20308148;1.64828745;0.125
40;159.6384835;62.49107148;14.15392157;0.292114794;0;4;10;3.42851362;5.20308148;1.64828745;0.125
40;164.5872922;62.53088105;14.15931373;0.292114794;0;4;10;3.42851362;5.20308148;1.64828745;0.125
40;169.2404423;12.49787807;41.63970588;0.292114794;0;4;10;3.42851362;5.20308148;1.64828745;0.125
40;273.1388839;12.47797699;41.63676471;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;280.2850462;12.48792753;41.63284314;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;291.999304;12.36852105;41.62941176;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;215.1661538;12.17946079;41.62941176;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;245.2972877;25.07536045;41.61617647;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;272.944804;25.02560775;41.60735294;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;293.9992993;25.05545937;41.61568627;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;327.9992182;24.76689372;41.61911765;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;256.9084786;24.95595397;41.60833333;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;272.168026;36.92645343;41.60441176;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;273.7396073;37.45383204;41.60294118;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;262.6846329;37.27472232;41.60931373;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;277.9910387;37.27472232;41.60882353;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;314.7371139;36.98615667;41.60441176;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;280.1434001;49.24522178;41.58186275;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;278.6371068;49.05616152;41.58137255;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;307.0654702;49.25517232;41.58529412;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;279.5185645;49.13576584;41.58235294;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;273.1104602;49.49398527;41.58284314;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;282.3210937;61.5341385;41.57058824;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;287.4916225;61.782902;41.57254902;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;293.3993007;61.95206118;41.57205882;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;308.3895089;61.62369336;41.57843137;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;272.5770202;61.89235794;41.5745098;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;283.761349;12.69688886;28.34313725;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;285.9743184;12.82624588;28.37647059;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;225.0851778;12.92575128;28.38529412;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;250.1994037;12.74664156;28.4;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;219.7420505;12.84614696;28.40245098;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;230.5794504;24.75694318;28.3004902;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;277.8676012;25.23456909;28.29901961;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;244.0306684;24.62758616;28.30098039;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;221.3137582;25.30422287;28.30441176;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;250.8254891;25.16491531;28.29656863;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;242.7027182;36.69759101;28.25833333;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;249.4766781;36.14036078;28.2504902;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;246.1994132;36.51848129;28.25098039;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;270.6525807;36.60803615;28.25686275;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;252.4069456;36.51848129;28.2622549;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;238.9318149;49.19546908;28.22843137;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;255.3422485;49.36462825;28.22990196;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;256.56423;49.46413365;28.22598039;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;274.5131072;49.29497447;28.22843137;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;260.1621706;49.39447987;28.22990196;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;248.2204028;62.07146766;28.23333333;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;277.2437836;61.99186334;28.22990196;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;259.6357448;61.9819128;28.225;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;254.8221199;61.97196226;28.23284314;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;279.0217788;62.01176442;28.22843137;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;270.6065839;12.15955971;13.59509804;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;250.3630396;12.59738346;13.59460784;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;217.9598765;12.55758131;13.58676471;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;265.4451504;12.41827375;13.5754902;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;209.8230293;12.13965863;13.55931373;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;190.3072387;25.60273906;14.49509804;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;227.0628734;25.5629369;14.49754902;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;240.3744271;25.26442071;14.49362745;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;230.1677682;25.39377773;14.49607843;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;202.1473443;25.43357989;14.49166667;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;227.0489638;37.08566206;14.32794118;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;253.2313356;36.98615667;14.33186275;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;237.3068549;36.56823399;14.32254902;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;229.236567;37.32447502;14.32352941;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;239.013716;37.12546422;14.31960784;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;221.7024419;49.71289715;14.31372549;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;233.4864901;49.94175957;14.31078431;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;244.3200698;49.84225417;14.31421569;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;229.4530614;50.12086928;14.30245098;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;248.6586871;50.18057252;14.30343137;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;249.2918849;62.57894519;14.31127451;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;240.1270872;62.71825275;14.31715686;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;259.0267799;62.29037953;14.30784314;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;248.8741321;62.50929141;14.31029412;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;249.4960941;62.42968709;14.30539216;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;257.616698;12.00002717;41.63970588;0.295297067;0;4;10;3.355871427;5.790430368;1.640877633;0.125
40;245.5465455;12.18955379;41.63676471;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;252.5845038;12.18955379;41.63284314;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;278.0645196;12.03992751;41.62941176;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;223.3019476;12.15962853;41.62941176;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;232.4537088;25.26689013;41.61617647;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;283.904081;25.51626726;41.60735294;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;271.0882051;25.2868403;41.61568627;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;274.3778174;25.36664098;41.61911765;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;261.2255527;25.486342;41.60833333;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;279.3951495;36.97763985;41.60441176;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;285.7166512;37.04746544;41.60294118;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;281.1141551;37.08736578;41.60931373;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;275.640382;37.10731595;41.60882353;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;270.6468969;36.94771459;41.60441176;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;258.2587385;49.74574856;41.58186275;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;274.1317346;49.52629669;41.58137255;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;276.1476058;49.68589805;41.58529412;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;285.2814027;49.61607246;41.58235294;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;269.7755472;49.73577348;41.58284314;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;264.4958573;62.25450507;41.57058824;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;273.4244203;62.14477913;41.57254902;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;269.7449578;62.0350532;41.57205882;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;272.8613859;62.12482896;41.57843137;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;292.6395296;61.98517777;41.5745098;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;274.4077109;12.11972819;28.34313725;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;206.8663844;12.12970328;28.37647059;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;240.2223995;11.94017666;28.38529412;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;212.3213571;12.11972819;28.4;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;199.564607;12.15962853;28.40245098;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;220.0314403;25.43646658;28.3004902;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;228.6309407;25.50629217;28.29901961;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;250.3469131;25.54619251;28.30098039;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;228.4892716;25.486342;28.30441176;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;221.4395748;25.37661607;28.29656863;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;235.6564966;37.01754019;28.25833333;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;249.2948216;37.11729104;28.2504902;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;246.3445;36.89783917;28.25098039;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;239.16025;36.99759002;28.25686275;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;245.3595466;37.15719137;28.2622549;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;224.4878421;49.54624686;28.22843137;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;238.7111865;49.72579839;28.22990196;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;266.6488275;49.62604754;28.22598039;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;251.5891468;49.50634652;28.22843137;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;241.5333224;49.68589805;28.22990196;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;248.0865606;62.34428083;28.23333333;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;254.3787754;62.19465456;28.22990196;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;257.2084765;62.30438049;28.225;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;244.5113253;62.46398185;28.23284314;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;247.887849;62.22457981;28.22843137;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;266.1061582;12.63843261;13.59509804;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;126.2578117;12.30925481;13.59460784;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;137.9516747;12.16960362;13.58676471;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;140.5887874;12.34915515;13.5754902;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;122.5922197;12.36910532;13.55931373;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;121.0342084;25.34669081;14.49509804;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;156.9048596;25.20703963;14.49754902;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;161.0947345;25.16713929;14.49362745;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;174.585859;25.00753793;14.49607843;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;161.5527954;25.09731369;14.49166667;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;158.288491;36.6085617;14.32794118;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;179.0835344;36.85793883;14.33186275;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;188.6011653;36.82801357;14.32254902;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;187.9044639;36.74821289;14.32352941;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;182.8808018;37.0075651;14.31960784;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;181.4620251;49.64599771;14.31372549;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;203.7313822;49.66594788;14.31078431;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;209.81821;49.5861472;14.31421569;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;204.2615079;49.80559907;14.30245098;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;203.3243361;49.54624686;14.30343137;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;208.2026239;61.73580065;14.31127451;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;229.2654592;62.2345549;14.31715686;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;217.8290789;62.31435558;14.30784314;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;215.5957178;62.17470439;14.31029412;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;221.7143717;62.5637327;14.30539216;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
40;217.5810312;14.01415752;41.29117647;0.301885915;0;4;10;3.205224796;5.874001763;1.625535716;0.125
10;81.35961775;12.87519772;41.29362745;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;79.6488177;12.68702175;41.29460784;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;82.78215381;13.05346969;41.29901961;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;84.20257259;11.8451819;41.28872549;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;70.20772224;25.61173947;41.29362745;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;95.06392734;25.80981943;41.29362745;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;91.7385868;24.92836359;41.29362745;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;90.59667013;25.06701956;41.28823529;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;90.95459034;26.73089127;41.29460784;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;95.61284504;35.75343367;41.29166667;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;102.3405591;36.26844158;41.29411765;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;99.65708848;36.76364149;41.28333333;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;100.1668486;37.55596135;41.28676471;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;104.3344634;36.68440951;41.28676471;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;103.9540144;49.04459932;41.27745098;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;110.1633593;48.76728737;41.27794118;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;112.4407214;50.01519115;41.28088235;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;112.791074;50.47077507;41.28186275;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;114.3881399;49.91615116;41.27843137;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;110.9106931;61.73162107;41.29166667;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;122.2835289;61.36517314;41.29264706;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;123.9432452;62.34566896;41.28627451;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;118.3238678;62.26643698;41.29117647;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;118.7708345;62.64278891;41.2877451;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;122.6929934;12.69692575;28.41568627;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;43.29492708;12.37999781;28.42647059;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;43.25656944;12.29086182;28.44068627;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;42.42140114;12.50874979;28.45588235;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;42.20830354;12.65730976;28.46715686;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;43.3557258;26.29511535;28.18872549;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;48.48230119;23.94786776;28.19705882;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;47.19036479;24.22517971;28.19068627;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;48.15593231;25.33442752;28.19313725;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;49.40664765;24.67085963;28.19558824;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;47.57980933;38.01154527;28.19607843;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;63.84577232;36.87258547;28.18872549;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;61.79520166;38.11058525;28.18578431;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;62.57312774;36.04064962;28.19362745;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;61.07910492;37.2984574;28.18970588;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;62.41652497;49.53979923;28.16078431;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;78.43767581;46.41013579;28.16078431;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;77.32143299;45.84560789;28.15343137;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;76.49347658;45.06319202;28.15637255;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;74.747352;50.14394312;28.1504902;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;78.13747622;65.80216435;28.15784314;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;92.13755226;65.61398839;28.15637255;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;90.14585079;66.98074014;28.15686275;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;91.30337295;65.17821246;28.16176471;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;89.98396162;60.10736536;28.16176471;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;88.08576297;11.67681393;14.09705882;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;16.07469073;11.63719794;14.09313725;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;15.87536796;11.63719794;14.07990196;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;15.86693258;10.85478208;14.07401961;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;13.97584207;11.14199803;14.06127451;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;14.28114992;25.76029944;14.48431373;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;21.9316766;25.32452352;14.4877451;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;21.49647796;25.27500353;14.49068627;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;21.53994765;25.58202747;14.49068627;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;21.82334424;25.06701956;14.49166667;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;21.28493921;36.68440951;14.46029412;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;28.53404826;36.42690555;14.46715686;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;28.21402313;36.47642554;14.45686275;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;28.39809743;36.54575353;14.46029412;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;28.25490443;36.46652155;14.46813725;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;28.24470722;49.33181527;14.41911765;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;41.03326759;49.22287129;14.4245098;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;40.83675248;49.41104725;14.41764706;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;41.29998153;49.91615116;14.41078431;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;41.411918;49.36152726;14.42745098;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;41.09794705;59.17638953;14.40196078;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;57.49687451;58.61186163;14.40490196;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;57.86865791;56.73010196;14.40294118;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;56.9085078;54.85824629;14.40539216;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;54.75250802;54.27391039;14.40833333;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;54.63682473;12.15332862;41.33333333;0.339764532;0.35;6.8;8.2;2.62403806;2.171037984;1.508485011;0.16
10;145.2697873;12.18309188;41.32990196;0.355229136;0.35;6.8;8.2;2.540171078;1.971211632;1.473151975;0.16
10;138.772583;12.32198706;41.325;0.355229136;0.35;6.8;8.2;2.540171078;1.971211632;1.473151975;0.16
10;129.6755204;12.72875153;41.32696078;0.355229136;0.35;6.8;8.2;2.540171078;1.971211632;1.473151975;0.16
10;171.1663504;12.19301296;41.33235294;0.355229136;0.35;6.8;8.2;2.540171078;1.971211632;1.473151975;0.16
10;161.7160979;25.68568801;41.32156863;0.355229136;0.35;6.8;8.2;2.540171078;1.971211632;1.473151975;0.16
10;159.4159175;25.52695065;41.32401961;0.355229136;0.35;6.8;8.2;2.540171078;1.971211632;1.473151975;0.16
10;162.599958;25.74521451;41.32107843;0.355229136;0.35;6.8;8.2;2.540171078;1.971211632;1.473151975;0.16
10;168.4224101;25.44758198;41.32352941;0.355229136;0.35;6.8;8.2;2.540171078;1.971211632;1.473151975;0.16
10;136.1234744;25.55671391;41.32156863;0.355229136;0.35;6.8;8.2;2.540171078;1.971211632;1.473151975;0.16
